"Entry" "Name" "Uniprot_id"
3420 "Nucleotide excision repair" "Q13619"
4120 "Ubiquitin mediated proteolysis" "Q13619"
20 "Citrate cycle (TCA cycle)" "P21912"
5010 "Alzheimer's disease" "P21912"
5012 "Parkinson's disease" "P21912"
1100 "Metabolic pathways" "P21912"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "P21912"
1200 "Carbon metabolism" "P21912"
5016 "Huntington's disease" "P21912"
190 "Oxidative phosphorylation" "P21912"
4310 "Wnt signaling pathway" "Q13145"
4350 "TGF-beta signaling pathway" "Q13145"
310 "Lysine degradation" "Q96KQ7"
1100 "Metabolic pathways" "O14521"
1200 "Carbon metabolism" "O14521"
20 "Citrate cycle (TCA cycle)" "O14521"
190 "Oxidative phosphorylation" "O14521"
5010 "Alzheimer's disease" "O14521"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "O14521"
5016 "Huntington's disease" "O14521"
5012 "Parkinson's disease" "O14521"
4610 "Complement and coagulation cascades" "P00742"
4610 "Complement and coagulation cascades" "P08709"
511 "Other glycan degradation" "Q99519"
600 "Sphingolipid metabolism" "Q99519"
4142 "Lysosome" "Q99519"
970 "Aminoacyl-tRNA biosynthesis" "P41252"
5145 "Toxoplasmosis" "P0DMV8"
4144 "Endocytosis" "P0DMV8"
4915 "Estrogen signaling pathway" "P0DMV8"
4141 "Protein processing in endoplasmic reticulum" "P0DMV8"
4612 "Antigen processing and presentation" "P0DMV8"
5169 "Epstein-Barr virus infection" "P0DMV8"
4010 "MAPK signaling pathway" "P0DMV8"
5134 "Legionellosis" "P0DMV8"
5164 "Influenza A" "P0DMV8"
3040 "Spliceosome" "P0DMV8"
5162 "Measles" "P0DMV8"
5020 "Prion diseases" "P0DMV8"
3040 "Spliceosome" "P34931"
5162 "Measles" "P34931"
5169 "Epstein-Barr virus infection" "P34931"
5164 "Influenza A" "P34931"
4612 "Antigen processing and presentation" "P34931"
5145 "Toxoplasmosis" "P34931"
4010 "MAPK signaling pathway" "P34931"
4141 "Protein processing in endoplasmic reticulum" "P34931"
5134 "Legionellosis" "P34931"
4144 "Endocytosis" "P34931"
4915 "Estrogen signaling pathway" "P34931"
3040 "Spliceosome" "Q9Y333"
3018 "RNA degradation" "Q9Y333"
970 "Aminoacyl-tRNA biosynthesis" "P26640"
4966 "Collecting duct acid secretion" "P51801"
4722 "Neurotrophin signaling pathway" "Q9Y5V3"
1100 "Metabolic pathways" "Q13825"
280 "Valine, leucine and isoleucine degradation" "Q13825"
4810 "Regulation of actin cytoskeleton" "Q14155"
5202 "Transcriptional misregulation in cancer" "Q13105"
4110 "Cell cycle" "Q13105"
5152 "Tuberculosis" "P43405"
4380 "Osteoclast differentiation" "P43405"
4151 "PI3K-Akt signaling pathway" "P43405"
4650 "Natural killer cell mediated cytotoxicity" "P43405"
5203 "Viral carcinogenesis" "P43405"
4662 "B cell receptor signaling pathway" "P43405"
4666 "Fc gamma R-mediated phagocytosis" "P43405"
5169 "Epstein-Barr virus infection" "P43405"
4664 "Fc epsilon RI signaling pathway" "P43405"
4064 "NF-kappa B signaling pathway" "P43405"
514 "Other types of O-glycan biosynthesis" "Q9H488"
5132 "Salmonella infection" "Q8IWE5"
5200 "Pathways in cancer" "P33552"
5222 "Small cell lung cancer" "P33552"
5146 "Amoebiasis" "P02462"
5200 "Pathways in cancer" "P02462"
4974 "Protein digestion and absorption" "P02462"
4151 "PI3K-Akt signaling pathway" "P02462"
4510 "Focal adhesion" "P02462"
5222 "Small cell lung cancer" "P02462"
4512 "ECM-receptor interaction" "P02462"
330 "Arginine and proline metabolism" "Q9BSE5"
1100 "Metabolic pathways" "Q9BSE5"
4650 "Natural killer cell mediated cytotoxicity" "Q92529"
4910 "Insulin signaling pathway" "Q92529"
5034 "Alcoholism" "Q92529"
5100 "Bacterial invasion of epithelial cells" "Q92529"
4917 "Prolactin signaling pathway" "Q92529"
4510 "Focal adhesion" "Q92529"
4062 "Chemokine signaling pathway" "Q92529"
4915 "Estrogen signaling pathway" "Q92529"
5214 "Glioma" "Q92529"
4722 "Neurotrophin signaling pathway" "Q92529"
4014 "Ras signaling pathway" "Q92529"
4012 "ErbB signaling pathway" "Q92529"
5220 "Chronic myeloid leukemia" "Q92529"
4062 "Chemokine signaling pathway" "P08631"
4666 "Fc gamma R-mediated phagocytosis" "P08631"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "Q9Y4H2"
4930 "Type II diabetes mellitus" "Q9Y4H2"
5206 "MicroRNAs in cancer" "Q9Y4H2"
4910 "Insulin signaling pathway" "Q9Y4H2"
4920 "Adipocytokine signaling pathway" "Q9Y4H2"
4068 "FoxO signaling pathway" "Q9Y4H2"
4530 "Tight junction" "P67870"
5162 "Measles" "P67870"
4064 "NF-kappa B signaling pathway" "P67870"
3008 "Ribosome biogenesis in eukaryotes" "P67870"
4520 "Adherens junction" "P67870"
5168 "Herpes simplex infection" "P67870"
4310 "Wnt signaling pathway" "P67870"
5169 "Epstein-Barr virus infection" "P67870"
4060 "Cytokine-cytokine receptor interaction" "Q9Y275"
4064 "NF-kappa B signaling pathway" "Q9Y275"
5323 "Rheumatoid arthritis" "Q9Y275"
4672 "Intestinal immune network for IgA production" "Q9Y275"
4974 "Protein digestion and absorption" "P08218"
4972 "Pancreatic secretion" "P08218"
4510 "Focal adhesion" "Q9H1R3"
4810 "Regulation of actin cytoskeleton" "Q9H1R3"
4020 "Calcium signaling pathway" "Q9H1R3"
4270 "Vascular smooth muscle contraction" "Q9H1R3"
4971 "Gastric acid secretion" "Q9H1R3"
190 "Oxidative phosphorylation" "Q96KJ9"
5016 "Huntington's disease" "Q96KJ9"
5010 "Alzheimer's disease" "Q96KJ9"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "Q96KJ9"
1100 "Metabolic pathways" "Q96KJ9"
5012 "Parkinson's disease" "Q96KJ9"
4260 "Cardiac muscle contraction" "Q96KJ9"
4390 "Hippo signaling pathway" "Q15700"
4015 "Rap1 signaling pathway" "P41134"
4390 "Hippo signaling pathway" "P41134"
4350 "TGF-beta signaling pathway" "P41134"
4015 "Rap1 signaling pathway" "Q92915"
4014 "Ras signaling pathway" "Q92915"
5218 "Melanoma" "Q92915"
4810 "Regulation of actin cytoskeleton" "Q92915"
5205 "Proteoglycans in cancer" "Q92915"
5200 "Pathways in cancer" "Q92915"
4010 "MAPK signaling pathway" "Q92915"
4151 "PI3K-Akt signaling pathway" "Q92915"
5321 "Inflammatory bowel disease (IBD)" "Q9BZS1"
900 "Terpenoid backbone biosynthesis" "Q5T2R2"
5332 "Graft-versus-host disease" "P10321"
5203 "Viral carcinogenesis" "P10321"
5416 "Viral myocarditis" "P10321"
5166 "HTLV-I infection" "P10321"
5168 "Herpes simplex infection" "P10321"
4514 "Cell adhesion molecules (CAMs)" "P10321"
5169 "Epstein-Barr virus infection" "P10321"
4650 "Natural killer cell mediated cytotoxicity" "P10321"
5320 "Autoimmune thyroid disease" "P10321"
4940 "Type I diabetes mellitus" "P10321"
4145 "Phagosome" "P10321"
4144 "Endocytosis" "P10321"
4612 "Antigen processing and presentation" "P10321"
5330 "Allograft rejection" "P10321"
4015 "Rap1 signaling pathway" "Q7Z5R6"
4920 "Adipocytokine signaling pathway" "P20333"
4060 "Cytokine-cytokine receptor interaction" "P20333"
5014 "Amyotrophic lateral sclerosis (ALS)" "P20333"
4668 "TNF signaling pathway" "P20333"
3040 "Spliceosome" "P61978"
5206 "MicroRNAs in cancer" "P61978"
5168 "Herpes simplex infection" "P61978"
5203 "Viral carcinogenesis" "P61978"
4010 "MAPK signaling pathway" "O60840"
4270 "Vascular smooth muscle contraction" "O60840"
5010 "Alzheimer's disease" "O60840"
4260 "Cardiac muscle contraction" "O60840"
5410 "Hypertrophic cardiomyopathy (HCM)" "O60840"
4727 "GABAergic synapse" "O60840"
5414 "Dilated cardiomyopathy" "O60840"
4912 "GnRH signaling pathway" "O60840"
4020 "Calcium signaling pathway" "O60840"
4723 "Retrograde endocannabinoid signaling" "O60840"
5412 "Arrhythmogenic right ventricular cardiomyopathy (ARVC)" "O60840"
4726 "Serotonergic synapse" "O60840"
4911 "Insulin secretion" "O60840"
4725 "Cholinergic synapse" "O60840"
4261 "Adrenergic signaling in cardiomyocytes" "O60840"
4740 "Olfactory transduction" "Q15615"
640 "Propanoate metabolism" "P05165"
280 "Valine, leucine and isoleucine degradation" "P05165"
1200 "Carbon metabolism" "P05165"
630 "Glyoxylate and dicarboxylate metabolism" "P05165"
1100 "Metabolic pathways" "P05165"
4340 "Hedgehog signaling pathway" "O95409"
4910 "Insulin signaling pathway" "O75955"
4141 "Protein processing in endoplasmic reticulum" "Q9UMX0"
3040 "Spliceosome" "O60231"
4066 "HIF-1 signaling pathway" "P01160"
4974 "Protein digestion and absorption" "P46059"
5221 "Acute myeloid leukemia" "Q9P1W9"
5205 "Proteoglycans in cancer" "H0YCD9"
5130 "Pathogenic Escherichia coli infection" "H0YCD9"
4530 "Tight junction" "H0YCD9"
5100 "Bacterial invasion of epithelial cells" "H0YCD9"
5131 "Shigellosis" "H0YCD9"
4810 "Regulation of actin cytoskeleton" "P48426"
4070 "Phosphatidylinositol signaling system" "P48426"
562 "Inositol phosphate metabolism" "P48426"
1200 "Carbon metabolism" "Q9Y617"
1100 "Metabolic pathways" "Q9Y617"
1230 "Biosynthesis of amino acids" "Q9Y617"
750 "Vitamin B6 metabolism" "Q9Y617"
260 "Glycine, serine and threonine metabolism" "Q9Y617"
670 "One carbon pool by folate" "P42898"
1100 "Metabolic pathways" "P42898"
1200 "Carbon metabolism" "P42898"
5146 "Amoebiasis" "O95837"
4020 "Calcium signaling pathway" "O95837"
5142 "Chagas disease (American trypanosomiasis)" "O95837"
5166 "HTLV-I infection" "P13747"
5416 "Viral myocarditis" "P13747"
5203 "Viral carcinogenesis" "P13747"
4650 "Natural killer cell mediated cytotoxicity" "P13747"
4612 "Antigen processing and presentation" "P13747"
4514 "Cell adhesion molecules (CAMs)" "P13747"
5332 "Graft-versus-host disease" "P13747"
4145 "Phagosome" "P13747"
5320 "Autoimmune thyroid disease" "P13747"
5169 "Epstein-Barr virus infection" "P13747"
4940 "Type I diabetes mellitus" "P13747"
4144 "Endocytosis" "P13747"
5330 "Allograft rejection" "P13747"
5168 "Herpes simplex infection" "P13747"
240 "Pyrimidine metabolism" "O75354"
230 "Purine metabolism" "O75354"
5202 "Transcriptional misregulation in cancer" "P35226"
5206 "MicroRNAs in cancer" "P35226"
310 "Lysine degradation" "O43463"
5132 "Salmonella infection" "P42768"
4810 "Regulation of actin cytoskeleton" "P42768"
5131 "Shigellosis" "P42768"
5130 "Pathogenic Escherichia coli infection" "P42768"
4520 "Adherens junction" "P42768"
5100 "Bacterial invasion of epithelial cells" "P42768"
4062 "Chemokine signaling pathway" "P42768"
4666 "Fc gamma R-mediated phagocytosis" "P42768"
534 "Glycosaminoglycan biosynthesis - heparan sulfate / heparin" "Q8IZP7"
1100 "Metabolic pathways" "Q02742"
512 "Mucin type O-Glycan biosynthesis" "Q02742"
1100 "Metabolic pathways" "Q969G6"
740 "Riboflavin metabolism" "Q969G6"
4141 "Protein processing in endoplasmic reticulum" "Q9NYU1"
4141 "Protein processing in endoplasmic reticulum" "Q9NRD1"
4141 "Protein processing in endoplasmic reticulum" "Q13217"
5164 "Influenza A" "Q13217"
5168 "Herpes simplex infection" "P04439"
4612 "Antigen processing and presentation" "P04439"
4144 "Endocytosis" "P04439"
5166 "HTLV-I infection" "P04439"
4514 "Cell adhesion molecules (CAMs)" "P04439"
5169 "Epstein-Barr virus infection" "P04439"
4650 "Natural killer cell mediated cytotoxicity" "P04439"
5330 "Allograft rejection" "P04439"
5416 "Viral myocarditis" "P04439"
5332 "Graft-versus-host disease" "P04439"
5203 "Viral carcinogenesis" "P04439"
4940 "Type I diabetes mellitus" "P04439"
5320 "Autoimmune thyroid disease" "P04439"
4145 "Phagosome" "P04439"
4976 "Bile secretion" "O15439"
2010 "ABC transporters" "O15439"
4710 "Circadian rhythm" "Q92753"
5202 "Transcriptional misregulation in cancer" "Q16384"
4970 "Salivary secretion" "P01034"
3018 "RNA degradation" "Q01780"
410 "beta-Alanine metabolism" "P19623"
270 "Cysteine and methionine metabolism" "P19623"
1100 "Metabolic pathways" "P19623"
330 "Arginine and proline metabolism" "P19623"
480 "Glutathione metabolism" "P19623"
4141 "Protein processing in endoplasmic reticulum" "Q96KC8"
5032 "Morphine addiction" "Q9UBS5"
4727 "GABAergic synapse" "Q9UBS5"
4915 "Estrogen signaling pathway" "Q9UBS5"
4080 "Neuroactive ligand-receptor interaction" "Q9UBS5"
4210 "Apoptosis" "O00273"
4650 "Natural killer cell mediated cytotoxicity" "P10398"
5211 "Renal cell carcinoma" "P10398"
4810 "Regulation of actin cytoskeleton" "P10398"
5221 "Acute myeloid leukemia" "P10398"
4068 "FoxO signaling pathway" "P10398"
5220 "Chronic myeloid leukemia" "P10398"
5219 "Bladder cancer" "P10398"
4270 "Vascular smooth muscle contraction" "P10398"
5034 "Alcoholism" "P10398"
5214 "Glioma" "P10398"
5200 "Pathways in cancer" "P10398"
5210 "Colorectal cancer" "P10398"
4726 "Serotonergic synapse" "P10398"
4910 "Insulin signaling pathway" "P10398"
5223 "Non-small cell lung cancer" "P10398"
5213 "Endometrial cancer" "P10398"
5212 "Pancreatic cancer" "P10398"
5215 "Prostate cancer" "P10398"
5160 "Hepatitis C" "P10398"
4720 "Long-term potentiation" "P10398"
4914 "Progesterone-mediated oocyte maturation" "P10398"
4730 "Long-term depression" "P10398"
5218 "Melanoma" "P10398"
4012 "ErbB signaling pathway" "P10398"
5205 "Proteoglycans in cancer" "P10398"
4630 "Jak-STAT signaling pathway" "O43597"
5206 "MicroRNAs in cancer" "O43597"
4610 "Complement and coagulation cascades" "P07204"
4740 "Olfactory transduction" "Q9GZK4"
4950 "Maturity onset diabetes of the young" "O95096"
4740 "Olfactory transduction" "Q9GZK7"
4740 "Olfactory transduction" "Q9UGF5"
4740 "Olfactory transduction" "O76002"
4740 "Olfactory transduction" "O76001"
4740 "Olfactory transduction" "O76000"
4740 "Olfactory transduction" "Q9Y3N9"
4914 "Progesterone-mediated oocyte maturation" "Q5MJ68"
4114 "Oocyte meiosis" "Q5MJ68"
4141 "Protein processing in endoplasmic reticulum" "Q86TM6"
4120 "Ubiquitin mediated proteolysis" "Q86TM6"
3008 "Ribosome biogenesis in eukaryotes" "Q9H0D6"
3018 "RNA degradation" "Q9H0D6"
760 "Nicotinate and nicotinamide metabolism" "Q9HAN9"
1100 "Metabolic pathways" "Q9HAN9"
4080 "Neuroactive ligand-receptor interaction" "P24530"
4916 "Melanogenesis" "P24530"
4020 "Calcium signaling pathway" "P24530"
4310 "Wnt signaling pathway" "Q9NSA3"
4062 "Chemokine signaling pathway" "P22612"
5146 "Amoebiasis" "P22612"
4724 "Glutamatergic synapse" "P22612"
4020 "Calcium signaling pathway" "P22612"
5414 "Dilated cardiomyopathy" "P22612"
4962 "Vasopressin-regulated water reabsorption" "P22612"
4261 "Adrenergic signaling in cardiomyocytes" "P22612"
4740 "Olfactory transduction" "P22612"
4919 "Thyroid hormone signaling pathway" "P22612"
4970 "Salivary secretion" "P22612"
4114 "Oocyte meiosis" "P22612"
5169 "Epstein-Barr virus infection" "P22612"
4727 "GABAergic synapse" "P22612"
5032 "Morphine addiction" "P22612"
4540 "Gap junction" "P22612"
4310 "Wnt signaling pathway" "P22612"
4728 "Dopaminergic synapse" "P22612"
5020 "Prion diseases" "P22612"
4723 "Retrograde endocannabinoid signaling" "P22612"
4911 "Insulin secretion" "P22612"
4713 "Circadian entrainment" "P22612"
4270 "Vascular smooth muscle contraction" "P22612"
5030 "Cocaine addiction" "P22612"
4910 "Insulin signaling pathway" "P22612"
5110 "Vibrio cholerae infection" "P22612"
4340 "Hedgehog signaling pathway" "P22612"
4750 "Inflammatory mediator regulation of TRP channels" "P22612"
5205 "Proteoglycans in cancer" "P22612"
4742 "Taste transduction" "P22612"
4912 "GnRH signaling pathway" "P22612"
4725 "Cholinergic synapse" "P22612"
4914 "Progesterone-mediated oocyte maturation" "P22612"
4971 "Gastric acid secretion" "P22612"
4915 "Estrogen signaling pathway" "P22612"
4014 "Ras signaling pathway" "P22612"
4720 "Long-term potentiation" "P22612"
4010 "MAPK signaling pathway" "P22612"
4210 "Apoptosis" "P22612"
4918 "Thyroid hormone synthesis" "P22612"
5012 "Parkinson's disease" "P22612"
4961 "Endocrine and other factor-regulated calcium reabsorption" "P22612"
5166 "HTLV-I infection" "P22612"
4976 "Bile secretion" "P22612"
4913 "Ovarian steroidogenesis" "P22612"
5203 "Viral carcinogenesis" "P22612"
5031 "Amphetamine addiction" "P22612"
4916 "Melanogenesis" "P22612"
4726 "Serotonergic synapse" "P22612"
4020 "Calcium signaling pathway" "P25021"
4080 "Neuroactive ligand-receptor interaction" "P25021"
4971 "Gastric acid secretion" "P25021"
4978 "Mineral absorption" "P02792"
860 "Porphyrin and chlorophyll metabolism" "P02792"
604 "Glycosphingolipid biosynthesis - ganglio series" "Q9UNP4"
1100 "Metabolic pathways" "Q9UNP4"
3040 "Spliceosome" "Q9BZJ0"
4668 "TNF signaling pathway" "O00329"
5146 "Amoebiasis" "O00329"
4151 "PI3K-Akt signaling pathway" "O00329"
4062 "Chemokine signaling pathway" "O00329"
5218 "Melanoma" "O00329"
5223 "Non-small cell lung cancer" "O00329"
4910 "Insulin signaling pathway" "O00329"
4973 "Carbohydrate digestion and absorption" "O00329"
4930 "Type II diabetes mellitus" "O00329"
562 "Inositol phosphate metabolism" "O00329"
5162 "Measles" "O00329"
4650 "Natural killer cell mediated cytotoxicity" "O00329"
4015 "Rap1 signaling pathway" "O00329"
5100 "Bacterial invasion of epithelial cells" "O00329"
4014 "Ras signaling pathway" "O00329"
4666 "Fc gamma R-mediated phagocytosis" "O00329"
4210 "Apoptosis" "O00329"
4725 "Cholinergic synapse" "O00329"
5200 "Pathways in cancer" "O00329"
5211 "Renal cell carcinoma" "O00329"
4510 "Focal adhesion" "O00329"
4150 "mTOR signaling pathway" "O00329"
4380 "Osteoclast differentiation" "O00329"
4810 "Regulation of actin cytoskeleton" "O00329"
4620 "Toll-like receptor signaling pathway" "O00329"
5222 "Small cell lung cancer" "O00329"
4068 "FoxO signaling pathway" "O00329"
5160 "Hepatitis C" "O00329"
5145 "Toxoplasmosis" "O00329"
5221 "Acute myeloid leukemia" "O00329"
4370 "VEGF signaling pathway" "O00329"
5169 "Epstein-Barr virus infection" "O00329"
4660 "T cell receptor signaling pathway" "O00329"
4630 "Jak-STAT signaling pathway" "O00329"
4722 "Neurotrophin signaling pathway" "O00329"
5142 "Chagas disease (American trypanosomiasis)" "O00329"
4261 "Adrenergic signaling in cardiomyocytes" "O00329"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "O00329"
4915 "Estrogen signaling pathway" "O00329"
4662 "B cell receptor signaling pathway" "O00329"
4960 "Aldosterone-regulated sodium reabsorption" "O00329"
4914 "Progesterone-mediated oocyte maturation" "O00329"
5212 "Pancreatic cancer" "O00329"
5161 "Hepatitis B" "O00329"
4012 "ErbB signaling pathway" "O00329"
4066 "HIF-1 signaling pathway" "O00329"
5215 "Prostate cancer" "O00329"
4070 "Phosphatidylinositol signaling system" "O00329"
4664 "Fc epsilon RI signaling pathway" "O00329"
5210 "Colorectal cancer" "O00329"
5213 "Endometrial cancer" "O00329"
4670 "Leukocyte transendothelial migration" "O00329"
5203 "Viral carcinogenesis" "O00329"
4917 "Prolactin signaling pathway" "O00329"
5214 "Glioma" "O00329"
4750 "Inflammatory mediator regulation of TRP channels" "O00329"
5164 "Influenza A" "O00329"
5166 "HTLV-I infection" "O00329"
5205 "Proteoglycans in cancer" "O00329"
5220 "Chronic myeloid leukemia" "O00329"
4919 "Thyroid hormone signaling pathway" "O00329"
4144 "Endocytosis" "Q9UK41"
5322 "Systemic lupus erythematosus" "Q99880"
5203 "Viral carcinogenesis" "Q99880"
5034 "Alcoholism" "Q99880"
1200 "Carbon metabolism" "O95479"
1100 "Metabolic pathways" "O95479"
30 "Pentose phosphate pathway" "O95479"
4973 "Carbohydrate digestion and absorption" "P22732"
910 "Nitrogen metabolism" "P23280"
4142 "Lysosome" "O75503"
5034 "Alcoholism" "Q96KK5"
5322 "Systemic lupus erythematosus" "Q96KK5"
4060 "Cytokine-cytokine receptor interaction" "Q07011"
4144 "Endocytosis" "Q92783"
4630 "Jak-STAT signaling pathway" "Q92783"
